,Pressure (PSI),	Welding Time (ms),	Angle (Deg),	Force (N),	Current (A),	Thickness A (mm),	Thickness B (mm),	PullTest (N),	NuggetDiameter (mm)
930,0.7499999999999999,0.46153846153846156,0.0,0.9193652431944266,0.2975473873577596,3.8499173871894094e-05,4.434645988545959e-05,0.36081161002684137,0.46808510638297895
931,0.7499999999999999,0.46153846153846156,0.0,0.9195372640089451,0.3930052873387714,3.8499173871894094e-05,4.434645988545959e-05,0.36081161002684137,0.46808510638297895
932,0.7499999999999999,0.46153846153846156,0.0,0.919666279619834,0.5191751673214666,3.8499173871894094e-05,4.434645988545959e-05,0.36081161002684137,0.46808510638297895
933,0.7499999999999999,0.46153846153846156,0.0,0.9198383004343527,0.6316637401315081,3.8499173871894094e-05,4.434645988545959e-05,0.36081161002684137,0.46808510638297895
934,0.7499999999999999,0.46153846153846156,0.0,0.9199243108416119,0.6516816321257216,3.8499173871894094e-05,4.434645988545959e-05,0.36081161002684137,0.46808510638297895
935,0.7499999999999999,0.46153846153846156,0.0,0.9200103212488713,0.595961968745779,3.8499173871894094e-05,4.434645988545959e-05,0.36081161002684137,0.46808510638297895
936,0.7499999999999999,0.46153846153846156,0.0,0.9200533264525008,0.6208032604929499,3.8499173871894094e-05,4.434645988545959e-05,0.36081161002684137,0.46808510638297895
937,0.7499999999999999,0.46153846153846156,0.0,0.9200963316561305,0.6352049455507857,3.8499173871894094e-05,4.434645988545959e-05,0.36081161002684137,0.46808510638297895
938,0.7499999999999999,0.46153846153846156,0.0,0.9201823420633897,0.7095917923902255,3.8499173871894094e-05,4.434645988545959e-05,0.36081161002684137,0.46808510638297895
939,0.7499999999999999,0.46153846153846156,0.0,0.9203113576742786,0.2543951859964803,2.4061983669933836e-05,4.434645988545959e-05,0.31333879259360364,0.5531914893617023
940,0.7499999999999999,0.46153846153846156,0.0,0.9204833784887972,0.564345601290416,2.4061983669933836e-05,4.434645988545959e-05,0.31333879259360364,0.5531914893617023
941,0.7499999999999999,0.46153846153846156,0.0,0.9206984045069454,0.6334901329762764,2.4061983669933836e-05,4.434645988545959e-05,0.31333879259360364,0.5531914893617023
942,0.7499999999999999,0.46153846153846156,0.0,0.9209134305250937,0.5686815714417149,2.4061983669933836e-05,4.434645988545959e-05,0.31333879259360364,0.5531914893617023
943,0.7499999999999999,0.46153846153846156,0.0,0.9210424461359825,0.6018757230695144,2.4061983669933836e-05,4.434645988545959e-05,0.31333879259360364,0.5531914893617023
944,0.7499999999999999,0.46153846153846156,0.0,0.9211714617468714,0.6221167756042463,2.4061983669933836e-05,4.434645988545959e-05,0.31333879259360364,0.5531914893617023
945,0.7499999999999999,0.46153846153846156,0.0,0.92134348256139,0.703259122665868,2.4061983669933836e-05,4.434645988545959e-05,0.31333879259360364,0.5531914893617023
946,0.7499999999999999,0.46153846153846156,0.0,0.9215155033759086,0.600401688972933,2.4061983669933836e-05,4.434645988545959e-05,0.31333879259360364,0.5531914893617023
947,0.7499999999999999,0.46153846153846156,0.0,0.9217305293940568,0.1950090340867938,3.529090938256957e-05,4.1178855607926744e-05,0.2628633820117374,0.4822695035460993
948,0.7499999999999999,0.46153846153846156,0.0,0.9219455554122049,0.40189647308468546,3.529090938256957e-05,4.1178855607926744e-05,0.2628633820117374,0.4822695035460993
949,0.7499999999999999,0.46153846153846156,0.0,0.9222035866339828,0.5996069242409116,3.529090938256957e-05,4.1178855607926744e-05,0.2628633820117374,0.4822695035460993
950,0.7499999999999999,0.46153846153846156,0.0,0.9225046230593903,0.5680806040211963,3.529090938256957e-05,4.1178855607926744e-05,0.2628633820117374,0.4822695035460993
951,0.7499999999999999,0.46153846153846156,0.0,0.9226766438739088,0.6025530348854735,3.529090938256957e-05,4.1178855607926744e-05,0.2628633820117374,0.4822695035460993
952,0.7499999999999999,0.46153846153846156,0.0,0.922891669892057,0.5859295321654597,3.529090938256957e-05,4.1178855607926744e-05,0.2628633820117374,0.4822695035460993
953,0.7499999999999999,0.46153846153846156,0.0,0.9231497011138348,0.686576893487823,3.529090938256957e-05,4.1178855607926744e-05,0.2628633820117374,0.4822695035460993
954,0.7499999999999999,0.46153846153846156,0.0,0.9234077323356127,0.6533475059852047,3.529090938256957e-05,4.1178855607926744e-05,0.2628633820117374,0.4822695035460993
955,0.7499999999999999,0.46153846153846156,0.0,0.9236657635573905,0.6236456210616569,3.529090938256957e-05,4.1178855607926744e-05,0.2628633820117374,0.4822695035460993
956,0.7499999999999999,0.46153846153846156,0.0,0.9236657635573905,0.2618475735206316,6.897768652047698e-05,4.276265774669306e-05,0.26652563577635235,0.4219858156028369
957,0.7499999999999999,0.46153846153846156,0.0,0.9233217219283534,0.4923450061956413,6.897768652047698e-05,4.276265774669306e-05,0.26652563577635235,0.4219858156028369
958,0.7499999999999999,0.46153846153846156,0.0,0.9230206855029459,0.6684499934422121,6.897768652047698e-05,4.276265774669306e-05,0.26652563577635235,0.4219858156028369
959,0.7499999999999999,0.46153846153846156,0.0,0.922762654281168,0.6044714325144908,6.897768652047698e-05,4.276265774669306e-05,0.26652563577635235,0.4219858156028369
960,0.7499999999999999,0.46153846153846156,0.0,0.9225476282630198,0.6215686619959556,6.897768652047698e-05,4.276265774669306e-05,0.26652563577635235,0.4219858156028369
961,0.7499999999999999,0.46153846153846156,0.0,0.9223326022448717,0.6057086032303466,6.897768652047698e-05,4.276265774669306e-05,0.26652563577635235,0.4219858156028369
962,0.7499999999999999,0.46153846153846156,0.0,0.9221175762267235,0.707295587881208,6.897768652047698e-05,4.276265774669306e-05,0.26652563577635235,0.4219858156028369
963,0.7499999999999999,0.46153846153846156,0.0,0.9219025502085754,0.6784256611131012,6.897768652047698e-05,4.276265774669306e-05,0.26652563577635235,0.4219858156028369
964,0.7499999999999999,0.46153846153846156,0.0,0.9218595450049456,0.23570255440516946,2.566611591459599e-05,3.642744919162737e-05,0.31238342204631275,0.5851063829787233
965,0.7499999999999999,0.46153846153846156,0.0,0.9217305293940568,0.47531629091521266,2.566611591459599e-05,3.642744919162737e-05,0.31238342204631275,0.5851063829787233
966,0.7499999999999999,0.46153846153846156,0.0,0.9216015137831678,0.5813743165708446,2.566611591459599e-05,3.642744919162737e-05,0.31238342204631275,0.5851063829787233
967,0.7499999999999999,0.46153846153846156,0.0,0.9214724981722788,0.6500118431690363,2.566611591459599e-05,3.642744919162737e-05,0.31238342204631275,0.5851063829787233
968,0.7499999999999999,0.46153846153846156,0.0,0.9213864877650196,0.5901010682342716,2.566611591459599e-05,3.642744919162737e-05,0.31238342204631275,0.5851063829787233
969,0.7499999999999999,0.46153846153846156,0.0,0.9212574721541307,0.61274990554828,2.566611591459599e-05,3.642744919162737e-05,0.31238342204631275,0.5851063829787233
970,0.7499999999999999,0.46153846153846156,0.0,0.9211714617468714,0.6317714053045652,2.566611591459599e-05,3.642744919162737e-05,0.31238342204631275,0.5851063829787233
971,0.7499999999999999,0.46153846153846156,0.0,0.9210424461359825,0.7161495802037025,2.566611591459599e-05,3.642744919162737e-05,0.31238342204631275,0.5851063829787233
972,0.7499999999999999,0.46153846153846156,0.0,0.9209134305250937,0.6139694583267266,2.566611591459599e-05,3.642744919162737e-05,0.31238342204631275,0.5851063829787233
973,0.7499999999999999,0.46153846153846156,0.0,0.9208274201178344,0.26934302711400565,2.4061983669933836e-05,3.642744919162737e-05,0.28952276966471047,0.5354609929078016
974,0.7499999999999999,0.46153846153846156,0.0,0.9211284565432418,0.40206873736157683,2.4061983669933836e-05,3.642744919162737e-05,0.28952276966471047,0.5354609929078016
975,0.7499999999999999,0.46153846153846156,0.0,0.9214294929686493,0.5835980917816237,2.4061983669933836e-05,3.642744919162737e-05,0.28952276966471047,0.5354609929078016
976,0.7499999999999999,0.46153846153846156,0.0,0.921687524190427,0.6350992379263296,2.4061983669933836e-05,3.642744919162737e-05,0.28952276966471047,0.5354609929078016
977,0.7499999999999999,0.46153846153846156,0.0,0.9219455554122049,0.5820770765186172,2.4061983669933836e-05,3.642744919162737e-05,0.28952276966471047,0.5354609929078016
978,0.7499999999999999,0.46153846153846156,0.0,0.9221605814303532,0.6146350248510795,2.4061983669933836e-05,3.642744919162737e-05,0.28952276966471047,0.5354609929078016
979,0.7499999999999999,0.46153846153846156,0.0,0.9223756074485013,0.6124151647375025,2.4061983669933836e-05,3.642744919162737e-05,0.28952276966471047,0.5354609929078016
980,0.7499999999999999,0.46153846153846156,0.0,0.9225906334666496,0.690811071111868,2.4061983669933836e-05,3.642744919162737e-05,0.28952276966471047,0.5354609929078016
981,0.7499999999999999,0.46153846153846156,0.0,0.9226336386702791,0.5927515890400769,2.4061983669933836e-05,3.642744919162737e-05,0.28952276966471047,0.5354609929078016
982,0.7499999999999999,0.46153846153846156,0.0,0.9227196490775385,0.19908856537135675,3.0478512648582888e-05,3.1676042775328215e-05,0.3065147172558119,0.5496453900709222
983,0.7499999999999999,0.46153846153846156,0.0,0.9228486646884273,0.39194429599700886,3.0478512648582888e-05,3.1676042775328215e-05,0.3065147172558119,0.5496453900709222
984,0.7499999999999999,0.46153846153846156,0.0,0.9229346750956866,0.5156026411245724,3.0478512648582888e-05,3.1676042775328215e-05,0.3065147172558119,0.5496453900709222
985,0.7499999999999999,0.46153846153846156,0.0,0.9230206855029459,0.665294425097339,3.0478512648582888e-05,3.1676042775328215e-05,0.3065147172558119,0.5496453900709222
986,0.7499999999999999,0.46153846153846156,0.0,0.9231066959102052,0.6030052286123133,3.0478512648582888e-05,3.1676042775328215e-05,0.3065147172558119,0.5496453900709222
987,0.7499999999999999,0.46153846153846156,0.0,0.9231927063174645,0.5973322527665055,3.0478512648582888e-05,3.1676042775328215e-05,0.3065147172558119,0.5496453900709222
988,0.7499999999999999,0.46153846153846156,0.0,0.9232787167247237,0.5909095358065002,3.0478512648582888e-05,3.1676042775328215e-05,0.3065147172558119,0.5496453900709222
989,0.7499999999999999,0.46153846153846156,0.0,0.9234077323356127,0.6672304406637656,3.0478512648582888e-05,3.1676042775328215e-05,0.3065147172558119,0.5496453900709222
990,0.7499999999999999,0.46153846153846156,0.0,0.9235367479465015,0.6846956892822256,3.0478512648582888e-05,3.1676042775328215e-05,0.3065147172558119,0.5496453900709222
991,0.7499999999999999,0.46153846153846156,0.0,0.9236657635573905,0.22699537822775293,3.3686777137907414e-05,3.484364705286106e-05,0.2836768117920022,0.46808510638297895
992,0.7499999999999999,0.46153846153846156,0.0,0.9237517739646497,0.4167699273553714,3.3686777137907414e-05,3.484364705286106e-05,0.2836768117920022,0.46808510638297895
993,0.7499999999999999,0.46153846153846156,0.0,0.923837784371909,0.5228553586914179,3.3686777137907414e-05,3.484364705286106e-05,0.2836768117920022,0.46808510638297895
994,0.7499999999999999,0.46153846153846156,0.0,0.9239237947791683,0.6417000918090293,3.3686777137907414e-05,3.484364705286106e-05,0.2836768117920022,0.46808510638297895
995,0.7499999999999999,0.46153846153846156,0.0,0.9240098051864276,0.6494891776925591,3.3686777137907414e-05,3.484364705286106e-05,0.2836768117920022,0.46808510638297895
996,0.7499999999999999,0.46153846153846156,0.0,0.9240528103900573,0.5981289750471279,3.3686777137907414e-05,3.484364705286106e-05,0.2836768117920022,0.46808510638297895
997,0.7499999999999999,0.46153846153846156,0.0,0.9241388207973165,0.6186068909625854,3.3686777137907414e-05,3.484364705286106e-05,0.2836768117920022,0.46808510638297895
998,0.7499999999999999,0.46153846153846156,0.0,0.9242248312045758,0.6404276852183547,3.3686777137907414e-05,3.484364705286106e-05,0.2836768117920022,0.46808510638297895
999,0.7499999999999999,0.46153846153846156,0.0,0.9242248312045758,0.7164334247508529,3.3686777137907414e-05,3.484364705286106e-05,0.2836768117920022,0.46808510638297895
1000,0.7499999999999999,0.46153846153846156,0.0,0.9242248312045758,0.2937301675857357,2.8874380403920517e-05,4.276265774669306e-05,0.2657067467358173,0.3865248226950355
1001,0.7499999999999999,0.46153846153846156,0.0,0.9242678364082055,0.3568571948720057,2.8874380403920517e-05,4.276265774669306e-05,0.2657067467358173,0.3865248226950355
1002,0.7499999999999999,0.46153846153846156,0.0,0.9242678364082055,0.49192609079501914,2.8874380403920517e-05,4.276265774669306e-05,0.2657067467358173,0.3865248226950355
1003,0.7499999999999999,0.46153846153846156,0.0,0.9242678364082055,0.5604618248659569,2.8874380403920517e-05,4.276265774669306e-05,0.2657067467358173,0.3865248226950355
1004,0.7499999999999999,0.46153846153846156,0.0,0.9243108416118351,0.6285336199184485,2.8874380403920517e-05,4.276265774669306e-05,0.2657067467358173,0.3865248226950355
1005,0.7499999999999999,0.46153846153846156,0.0,0.9243108416118351,0.6844979768735208,2.8874380403920517e-05,4.276265774669306e-05,0.2657067467358173,0.3865248226950355
1006,0.7499999999999999,0.46153846153846156,0.0,0.9243108416118351,0.5990392351466106,2.8874380403920517e-05,4.276265774669306e-05,0.2657067467358173,0.3865248226950355
1007,0.7499999999999999,0.46153846153846156,0.0,0.9243538468154647,0.6335977981493335,2.8874380403920517e-05,4.276265774669306e-05,0.2657067467358173,0.3865248226950355
1008,0.7499999999999999,0.46153846153846156,0.0,0.9243538468154647,0.6239725316780302,2.8874380403920517e-05,4.276265774669306e-05,0.2657067467358173,0.3865248226950355
1009,0.7499999999999999,0.46153846153846156,0.0,0.9243538468154647,0.22120103436868077,3.529090938256957e-05,4.1178855607926744e-05,0.3110186069787544,0.521276595744681
1010,0.7499999999999999,0.46153846153846156,0.0,0.9243968520190944,0.4051557915054136,3.529090938256957e-05,4.1178855607926744e-05,0.3110186069787544,0.521276595744681
1011,0.7499999999999999,0.46153846153846156,0.0,0.9244398572227239,0.5627697746665805,3.529090938256957e-05,4.1178855607926744e-05,0.3110186069787544,0.521276595744681
1012,0.7499999999999999,0.46153846153846156,0.0,0.9244398572227239,0.5779623093592355,3.529090938256957e-05,4.1178855607926744e-05,0.3110186069787544,0.521276595744681
1013,0.7499999999999999,0.46153846153846156,0.0,0.9244828624263537,0.5776079930624477,3.529090938256957e-05,4.1178855607926744e-05,0.3110186069787544,0.521276595744681
1014,0.7499999999999999,0.46153846153846156,0.0,0.9245258676299832,0.5800823344941596,3.529090938256957e-05,4.1178855607926744e-05,0.3110186069787544,0.521276595744681
1015,0.7499999999999999,0.46153846153846156,0.0,0.9245688728336129,0.648651346891315,3.529090938256957e-05,4.1178855607926744e-05,0.3110186069787544,0.521276595744681
1016,0.7499999999999999,0.46153846153846156,0.0,0.9246118780372425,0.683010239936732,3.529090938256957e-05,4.1178855607926744e-05,0.3110186069787544,0.521276595744681
1017,0.7499999999999999,0.46153846153846156,0.0,0.9246118780372425,0.5976728662230861,3.529090938256957e-05,4.1178855607926744e-05,0.3110186069787544,0.521276595744681
1018,0.7499999999999999,0.46153846153846156,0.0,0.9246548832408722,0.16551269176635483,4.65198350952053e-05,4.59302620242259e-05,0.2938674309631044,0.5106382978723405
1019,0.7499999999999999,0.46153846153846156,0.0,0.9246978884445018,0.41260034883516067,4.65198350952053e-05,4.59302620242259e-05,0.2938674309631044,0.5106382978723405
1020,0.7499999999999999,0.46153846153846156,0.0,0.9247408936481315,0.5207549090425042,4.65198350952053e-05,4.59302620242259e-05,0.2938674309631044,0.5106382978723405
1021,0.7499999999999999,0.46153846153846156,0.0,0.9247838988517612,0.5550746511159005,4.65198350952053e-05,4.59302620242259e-05,0.2938674309631044,0.5106382978723405
1022,0.7499999999999999,0.46153846153846156,0.0,0.9248269040553907,0.656974843542928,4.65198350952053e-05,4.59302620242259e-05,0.2938674309631044,0.5106382978723405
1023,0.7499999999999999,0.46153846153846156,0.0,0.92491291446265,0.6743128515023206,4.65198350952053e-05,4.59302620242259e-05,0.2938674309631044,0.5106382978723405
1024,0.7499999999999999,0.46153846153846156,0.0,0.9249559196662797,0.6058221410492068,4.65198350952053e-05,4.59302620242259e-05,0.2938674309631044,0.5106382978723405
1025,0.7499999999999999,0.46153846153846156,0.0,0.9249989248699093,0.6251705514218654,4.65198350952053e-05,4.59302620242259e-05,0.2938674309631044,0.5106382978723405
1026,0.7499999999999999,0.46153846153846156,0.0,0.9250419300735389,0.6385151602351407,4.65198350952053e-05,4.59302620242259e-05,0.2938674309631044,0.5106382978723405
1027,0.7499999999999999,0.46153846153846156,0.0,0.9250419300735389,0.24465833925491784,4.4915702850543146e-05,5.0681668440525057e-05,0.2824484782311997,0.4255319148936172
1028,0.7499999999999999,0.46153846153846156,0.0,0.9249559196662797,0.3791654187294335,4.4915702850543146e-05,5.0681668440525057e-05,0.2824484782311997,0.4255319148936172
1029,0.7499999999999999,0.46153846153846156,0.0,0.9248269040553907,0.6224436862206196,4.4915702850543146e-05,5.0681668440525057e-05,0.2824484782311997,0.4255319148936172
1030,0.7499999999999999,0.46153846153846156,0.0,0.9247408936481315,0.6605826056146409,4.4915702850543146e-05,5.0681668440525057e-05,0.2824484782311997,0.4255319148936172
1031,0.7499999999999999,0.46153846153846156,0.0,0.9246978884445018,0.5999475376974921,4.4915702850543146e-05,5.0681668440525057e-05,0.2824484782311997,0.4255319148936172
1032,0.7499999999999999,0.46153846153846156,0.0,0.9246978884445018,0.6154082565484894,4.4915702850543146e-05,5.0681668440525057e-05,0.2824484782311997,0.4255319148936172
1033,0.7499999999999999,0.46153846153846156,0.0,0.9246548832408722,0.6677394033000353,4.4915702850543146e-05,5.0681668440525057e-05,0.2824484782311997,0.4255319148936172
1034,0.7499999999999999,0.46153846153846156,0.0,0.9246548832408722,0.729455038044957,4.4915702850543146e-05,5.0681668440525057e-05,0.2824484782311997,0.4255319148936172
1035,0.7499999999999999,0.46153846153846156,0.0,0.9246548832408722,0.6271261424743022,4.4915702850543146e-05,5.0681668440525057e-05,0.2824484782311997,0.4255319148936172
1036,0.7499999999999999,0.46153846153846156,0.0,0.9246118780372425,0.32573608721270525,4.170743836121862e-05,4.9097866301758743e-05,0.28542832446203537,0.4397163120567378
1037,0.7499999999999999,0.46153846153846156,0.0,0.9245258676299832,0.41643714409319493,4.170743836121862e-05,4.9097866301758743e-05,0.28542832446203537,0.4397163120567378
1038,0.7499999999999999,0.46153846153846156,0.0,0.9244828624263537,0.5440105864228344,4.170743836121862e-05,4.9097866301758743e-05,0.28542832446203537,0.4397163120567378
1039,0.7499999999999999,0.46153846153846156,0.0,0.9244398572227239,0.5734599475768485,4.170743836121862e-05,4.9097866301758743e-05,0.28542832446203537,0.4397163120567378
1040,0.7499999999999999,0.46153846153846156,0.0,0.9243538468154647,0.6692623761116429,4.170743836121862e-05,4.9097866301758743e-05,0.28542832446203537,0.4397163120567378
1041,0.7499999999999999,0.46153846153846156,0.0,0.9243108416118351,0.6829104049580791,4.170743836121862e-05,4.9097866301758743e-05,0.28542832446203537,0.4397163120567378
1042,0.7499999999999999,0.46153846153846156,0.0,0.9242248312045758,0.6066071180382231,4.170743836121862e-05,4.9097866301758743e-05,0.28542832446203537,0.4397163120567378
1043,0.7499999999999999,0.46153846153846156,0.0,0.9241818260009462,0.6325250615159648,4.170743836121862e-05,4.9097866301758743e-05,0.28542832446203537,0.4397163120567378
1044,0.7499999999999999,0.46153846153846156,0.0,0.9241388207973165,0.6495929277684142,4.170743836121862e-05,4.9097866301758743e-05,0.28542832446203537,0.4397163120567378
1045,0.7499999999999999,0.46153846153846156,0.0,0.9241388207973165,0.2763647539459286,4.4915702850543146e-05,3.80112513303939e-05,0.2662526727628407,0.6560283687943262
1046,0.7499999999999999,0.46153846153846156,0.0,0.9240528103900573,0.46360036253800085,4.4915702850543146e-05,3.80112513303939e-05,0.2662526727628407,0.6560283687943262
1047,0.7499999999999999,0.46153846153846156,0.0,0.9240098051864276,0.65490375712303,4.4915702850543146e-05,3.80112513303939e-05,0.2662526727628407,0.6560283687943262
1048,0.7499999999999999,0.46153846153846156,0.0,0.923966799982798,0.6157410398106659,4.4915702850543146e-05,3.80112513303939e-05,0.2662526727628407,0.6560283687943262
1049,0.7499999999999999,0.46153846153846156,0.0,0.9239237947791683,0.6097431108970858,4.4915702850543146e-05,3.80112513303939e-05,0.2662526727628407,0.6560283687943262
1050,0.7499999999999999,0.46153846153846156,0.0,0.9238807895755388,0.5982425128659882,4.4915702850543146e-05,3.80112513303939e-05,0.2662526727628407,0.6560283687943262
1051,0.7499999999999999,0.46153846153846156,0.0,0.923837784371909,0.6952135979156022,4.4915702850543146e-05,3.80112513303939e-05,0.2662526727628407,0.6560283687943262
1052,0.7499999999999999,0.46153846153846156,0.0,0.9237517739646497,0.6793261334695787,4.4915702850543146e-05,3.80112513303939e-05,0.2662526727628407,0.6560283687943262
1053,0.7499999999999999,0.46153846153846156,0.0,0.9236227583537608,0.3100619955641949,5.13322318291922e-05,4.1178855607926744e-05,0.3573995723579455,0.46099290780141855
1054,0.7499999999999999,0.46153846153846156,0.0,0.9235797531501313,0.5460170737388982,5.13322318291922e-05,4.1178855607926744e-05,0.3573995723579455,0.46099290780141855
1055,0.7499999999999999,0.46153846153846156,0.0,0.923493742742872,0.6116380179428905,5.13322318291922e-05,4.1178855607926744e-05,0.3573995723579455,0.46099290780141855
1056,0.7499999999999999,0.46153846153846156,0.0,0.9233647271319829,0.6170643426649675,5.13322318291922e-05,4.1178855607926744e-05,0.3573995723579455,0.46099290780141855
1057,0.7499999999999999,0.46153846153846156,0.0,0.9232787167247237,0.7284331976752153,5.13322318291922e-05,4.1178855607926744e-05,0.3573995723579455,0.46099290780141855
1058,0.7499999999999999,0.46153846153846156,0.0,0.9231497011138348,0.6386208678595967,5.13322318291922e-05,4.1178855607926744e-05,0.3573995723579455,0.46099290780141855
1059,0.7499999999999999,0.46153846153846156,0.0,0.9230206855029459,0.6292911912270501,5.13322318291922e-05,4.1178855607926744e-05,0.3573995723579455,0.46099290780141855
1060,0.7499999999999999,0.46153846153846156,0.0,0.922891669892057,0.6212417513795824,5.13322318291922e-05,4.1178855607926744e-05,0.3573995723579455,0.46099290780141855
1061,0.7499999999999999,0.46153846153846156,0.0,0.9226766438739088,0.32638207825104776,4.4915702850543146e-05,4.1178855607926744e-05,0.32339293025795,0.375886524822695
1062,0.7499999999999999,0.46153846153846156,0.0,0.9224616178557605,0.43397677955849445,4.4915702850543146e-05,4.1178855607926744e-05,0.32339293025795,0.375886524822695
1063,0.7499999999999999,0.46153846153846156,0.0,0.922418612652131,0.5534733763602516,4.4915702850543146e-05,4.1178855607926744e-05,0.32339293025795,0.375886524822695
1064,0.7499999999999999,0.46153846153846156,0.0,0.9225046230593903,0.6976468308266923,4.4915702850543146e-05,4.1178855607926744e-05,0.32339293025795,0.375886524822695
1065,0.7499999999999999,0.46153846153846156,0.0,0.9225476282630198,0.6320944008237365,4.4915702850543146e-05,4.1178855607926744e-05,0.32339293025795,0.375886524822695
1066,0.7499999999999999,0.46153846153846156,0.0,0.9225046230593903,0.6104125925186407,4.4915702850543146e-05,4.1178855607926744e-05,0.32339293025795,0.375886524822695
1067,0.7499999999999999,0.46153846153846156,0.0,0.9224616178557605,0.6088485111864115,4.4915702850543146e-05,4.1178855607926744e-05,0.32339293025795,0.375886524822695
1068,0.7499999999999999,0.46153846153846156,0.0,0.9224616178557605,0.7013289797452446,4.4915702850543146e-05,4.1178855607926744e-05,0.32339293025795,0.375886524822695
1069,0.7499999999999999,0.46153846153846156,0.0,0.922418612652131,0.6794259684482317,4.4915702850543146e-05,4.1178855607926744e-05,0.32339293025795,0.375886524822695
1070,0.7499999999999999,0.46153846153846156,0.0,0.9223756074485013,0.3283083060744691,3.8499173871894094e-05,4.276265774669306e-05,0.269255265911469,0.4893617021276595
1071,0.7499999999999999,0.46153846153846156,0.0,0.922418612652131,0.470373480697592,3.8499173871894094e-05,4.276265774669306e-05,0.269255265911469,0.4893617021276595
1072,0.7499999999999999,0.46153846153846156,0.0,0.9224616178557605,0.53577909455547,3.8499173871894094e-05,4.276265774669306e-05,0.269255265911469,0.4893617021276595
1073,0.7499999999999999,0.46153846153846156,0.0,0.9225046230593903,0.5805521461584087,3.8499173871894094e-05,4.276265774669306e-05,0.269255265911469,0.4893617021276595
1074,0.7499999999999999,0.46153846153846156,0.0,0.9225906334666496,0.5856965838819362,3.8499173871894094e-05,4.276265774669306e-05,0.269255265911469,0.4893617021276595
1075,0.7499999999999999,0.46153846153846156,0.0,0.9226336386702791,0.7047037935334338,3.8499173871894094e-05,4.276265774669306e-05,0.269255265911469,0.4893617021276595
1076,0.7499999999999999,0.46153846153846156,0.0,0.9227196490775385,0.6539700064403349,3.8499173871894094e-05,4.276265774669306e-05,0.269255265911469,0.4893617021276595
1077,0.7499999999999999,0.46153846153846156,0.0,0.9228056594847978,0.6097431108970858,3.8499173871894094e-05,4.276265774669306e-05,0.269255265911469,0.4893617021276595
1078,0.7499999999999999,0.46153846153846156,0.0,0.9229346750956866,0.6262569908954414,3.8499173871894094e-05,4.276265774669306e-05,0.269255265911469,0.4893617021276595
1079,0.7499999999999999,0.46153846153846156,0.0,0.9231066959102052,0.24465833925491784,3.529090938256957e-05,3.80112513303939e-05,0.2504663118147491,0.397163120567376
1080,0.7499999999999999,0.46153846153846156,0.0,0.9232787167247237,0.3657248900347073,3.529090938256957e-05,3.80112513303939e-05,0.2504663118147491,0.397163120567376
1081,0.7499999999999999,0.46153846153846156,0.0,0.9234507375392423,0.47632638599334826,3.529090938256957e-05,3.80112513303939e-05,0.2504663118147491,0.397163120567376
1082,0.7499999999999999,0.46153846153846156,0.0,0.9235797531501313,0.6499061355445802,3.529090938256957e-05,3.80112513303939e-05,0.2504663118147491,0.397163120567376
1083,0.7499999999999999,0.46153846153846156,0.0,0.9237087687610201,0.6168450972216513,3.529090938256957e-05,3.80112513303939e-05,0.2504663118147491,0.397163120567376
1084,0.7499999999999999,0.46153846153846156,0.0,0.9238807895755388,0.6120823814753261,3.529090938256957e-05,3.80112513303939e-05,0.2504663118147491,0.397163120567376
1085,0.7499999999999999,0.46153846153846156,0.0,0.923966799982798,0.6062704196788445,3.529090938256957e-05,3.80112513303939e-05,0.2504663118147491,0.397163120567376
1086,0.7499999999999999,0.46153846153846156,0.0,0.9240958155936869,0.6819159702687518,3.529090938256957e-05,3.80112513303939e-05,0.2504663118147491,0.397163120567376
1087,0.7499999999999999,0.46153846153846156,0.0,0.9242678364082055,0.6918896803910398,3.529090938256957e-05,3.80112513303939e-05,0.2504663118147491,0.397163120567376
1088,0.7499999999999999,0.46153846153846156,0.0,0.9242678364082055,0.30664020060958064,5.774876080784103e-05,6.810349196695559e-05,0.37591556344115373,0.4893617021276595
1089,0.7499999999999999,0.46153846153846156,0.0,0.9243108416118351,0.35094735564547225,5.774876080784103e-05,6.810349196695559e-05,0.37591556344115373,0.4893617021276595
1090,0.7499999999999999,0.46153846153846156,0.0,0.9243108416118351,0.5160000234905832,5.774876080784103e-05,6.810349196695559e-05,0.37591556344115373,0.4893617021276595
1091,0.7499999999999999,0.46153846153846156,0.0,0.9243968520190944,0.5695213597915603,5.774876080784103e-05,6.810349196695559e-05,0.37591556344115373,0.4893617021276595
1092,0.7499999999999999,0.46153846153846156,0.0,0.9244398572227239,0.5555659958147611,5.774876080784103e-05,6.810349196695559e-05,0.37591556344115373,0.4893617021276595
1093,0.7499999999999999,0.46153846153846156,0.0,0.9244828624263537,0.6750175689986944,5.774876080784103e-05,6.810349196695559e-05,0.37591556344115373,0.4893617021276595
1094,0.7499999999999999,0.46153846153846156,0.0,0.9245258676299832,0.6449750706185657,5.774876080784103e-05,6.810349196695559e-05,0.37591556344115373,0.4893617021276595
1095,0.7499999999999999,0.46153846153846156,0.0,0.9245258676299832,0.6116380179428905,5.774876080784103e-05,6.810349196695559e-05,0.37591556344115373,0.4893617021276595
1096,0.7499999999999999,0.46153846153846156,0.0,0.9245688728336129,0.6134154720726329,5.774876080784103e-05,6.810349196695559e-05,0.37591556344115373,0.4893617021276595
